Industry_Energy,Industry_Finance,Industry_Government,Industry_Healthcare,Industry_Manufacturing,Industry_Media,Industry_Retail,Industry_Technology,Industry_Transportation,Country_Canada,Country_Germany,Country_India,Country_Japan,Country_Pakistan,Country_Singapore,Country_UAE,Country_UK,Country_USA,Remote_Work_Possibility_No,Remote_Work_Possibility_Yes,Company_Size_Medium,Company_Size_Startup,Education_Level,Automation_Level,AI_Tool_Usage,Hiring_Trend_2026,Years_Experience,Average_Salary_USD,Job_Growth_2030,Work_Hours_Per_Week,Performance_Score,Job_Satisfaction,Upskilling_Needed,Is_Machine_Learning,Is_Analyst
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1,0,0,2,0,78460,17,35,2.21,1.38,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,2,2,0,17,217813,19,42,4.86,1.86,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,2,2,2,22,144779,24,49,3.63,1.95,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,2,0,0,1,5,116197,-1,31,3.76,4.37,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3,1,2,2,17,31805,9,39,4.29,2.6,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0,0,1,0,211043,12,40,3.41,3.36,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,0,2,1,7,200412,-7,52,3.4,1.72,True,0,1
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2,2,2,1,19,141821,29,57,4.29,2.39,False,0,0
False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,2,2,1,25,106587,-3,42,3.77,4.34,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1,2,2,1,167841,22,43,4.17,4.95,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,1,1,1,15,146796,10,39,2.58,2.48,False,0,0
True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,23,143465,26,31,4.69,1.43,False,0,0
False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,1,0,1,20,132657,-10,47,4.77,4.78,True,0,1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,2,1,0,0,1,52188,1,36,4.8,1.13,True,0,1
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,1,2,2,22,58254,22,53,4.4,4.13,False,0,0
False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,3,0,0,0,14,182716,19,38,2.91,1.23,False,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,0,0,0,23,132457,2,34,3.87,1.04,True,0,1
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,3,0,2,0,14,35758,36,52,4.7,2.46,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,0,2,0,1,44854,4,53,4.31,1.68,False,1,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,0,0,1,5,182443,8,31,3.32,4.67,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3,2,0,1,11,187475,4,47,4.37,3.52,False,1,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,2,0,0,22,183336,36,53,3.46,2.81,True,0,1
False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1,2,0,22,150033,41,59,2.15,2.82,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,2,1,0,0,23,191808,-4,35,4.72,3.99,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1,2,0,12,69230,33,55,4.64,4.4,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,2,1,1,16,34855,11,30,2.06,1.04,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,2,2,1,13,160242,3,35,2.95,2.07,True,0,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0,2,1,25,134691,-9,50,4.18,1.6,True,0,1
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,2,0,13,113295,32,53,3.23,3.66,False,0,1
False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,2,2,2,6,164839,-4,37,4.28,1.17,True,0,0
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,2,2,1,22,75323,-1,57,3.25,4.97,False,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0,1,1,1,132095,26,59,3.33,1.98,False,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0,2,0,9,61130,-3,49,4.79,1.72,True,0,0
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,2,1,1,16,169433,45,33,4.59,1.61,False,0,1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3,2,2,0,13,35217,34,53,2.01,2.39,True,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,2,0,2,8,31008,5,47,4.81,4.7,True,0,1
False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,1,2,2,1,17,149901,29,58,4.37,1.86,True,0,0
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0,2,0,2,7,135510,9,60,4.92,1.62,True,1,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,1,2,0,16,88669,35,60,2.06,2.97,False,0,1
False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,2,1,2,24,171092,-2,44,4.87,2.84,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1,1,2,1,22,203209,13,52,3.15,3.45,True,0,0
False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,1,2,0,7,185497,32,43,2.03,3.95,False,0,0
False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,1,0,2,18,140900,21,30,3.66,2.23,False,0,0
False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,3,1,2,2,14,189452,43,44,3.03,3.93,False,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0,0,1,10,188578,43,58,3.2,1.16,False,1,0
False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,2,2,2,0,96234,26,47,4.41,2.93,False,0,1
False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,0,1,2,0,92013,3,31,4.16,1.41,False,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,2,2,2,0,13,178198,-7,46,4.74,3.12,True,0,1
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2,0,1,2,9,62211,28,49,3.45,4.82,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,3,1,0,0,15,114831,17,54,4.82,1.5,True,0,1
False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2,1,1,0,21,155934,28,37,2.98,4.39,True,0,0
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0,1,0,22,117298,-10,53,2.38,4.79,True,0,1
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,1,0,1,22,173019,25,40,3.75,1.68,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0,0,0,1,1,126532,23,57,3.09,2.03,True,0,0
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,2,0,2,1,3,67000,12,48,4.42,1.8,False,0,0
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,3,2,2,0,2,81179,2,37,4.76,2.71,True,0,0
False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,1,2,10,32527,10,35,4.07,2.31,False,0,0
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,1,1,1,13,56614,2,39,3.49,2.77,False,0,0
False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,1,2,0,20,184051,11,31,3.73,3.76,True,0,0
False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,1,1,2,17,91329,32,46,2.51,2.56,False,0,1
False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0,0,1,16,158523,43,48,2.43,3.98,False,0,1
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2,2,1,0,24,148450,9,59,4.43,4.18,False,0,1
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,2,2,2,0,24,37781,-3,54,2.74,4.34,False,0,1
False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3,0,2,0,14,218779,13,40,4.58,3.34,False,0,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,2,0,2,0,205357,-3,33,4.36,1.04,True,0,1
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,1,2,0,22,93792,42,47,4.15,2.13,True,0,0
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,3,0,2,0,24,212756,18,32,3.05,3.27,False,0,0
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,3,0,1,1,21,142774,31,40,2.72,3.27,False,0,1
False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,3,1,2,1,15,41164,-9,57,3.78,2.64,False,0,0
False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1,1,1,19,214757,10,50,3.61,2.64,False,0,0
False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,0,1,0,1,8,30320,16,36,4.8,2.05,True,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3,1,2,0,15,180823,34,54,3.88,3.28,True,0,0
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,0,0,2,4,215312,19,38,3.93,4.22,False,0,0
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0,0,2,0,16,39205,25,45,4.24,3.93,True,0,1
False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2,2,0,1,6,188608,45,43,3.63,1.53,False,0,0
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,2,0,0,2,14,90986,-10,38,2.06,3.76,False,0,1
False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,1,0,1,22,174398,-4,60,2.43,3.18,False,0,1
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,1,1,0,2,11,180558,43,39,2.87,4.33,False,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,1,0,2,3,39291,3,31,2.45,2.79,False,0,1
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0,2,2,18,91982,16,60,2.09,2.86,False,0,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,0,2,0,19,177609,2,54,3.35,1.37,True,0,0
False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2,0,0,0,23,61444,21,33,3.64,2.9,True,0,0
